"adipose tissue"	"adrenal gland"	"appendix"	"bone marrow"	"breast"	"cerebral cortex"	"cervix, uterine"	"colon"	"duodenum"	"endometrium"	"epididymis"	"esophagus"	"fallopian tube"	"gallbladder"	"heart muscle"	"kidney"	"liver"	"lung"	"lymph node"	"ovary"	"pancreas"	"parathyroid gland"	"placenta"	"prostate"	"rectum"	"salivary gland"	"seminal vesicle"	"skeletal muscle"	"skin"	"small intestine"	"smooth muscle"	"spleen"	"stomach"	"testis"	"thyroid gland"	"tonsil"	"urinary bladder"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS"	1.38527597577005	0.256144173175748	0.0179067236486223	0.404492428613777	0.261454616200281	0.18614022946061	0.0244836207024056	0.955774184922534	4.22000251151233	0.0100706453771112	0.149676504058436	5.29556612128354	0.212389040292401	0.0668359394753559	2.93735557565999	6.08142650960068	15.5428877900547	0.149851363870208	0.00800348832115179	0.0570641294269241	0.282239641838699	0.12296977504085	0.142921542835642	0.251860701969229	0.558768589177694	0.306267472814934	0.329380114092496	15.3586359502352	0.318717074413882	2.4604702986107	0.10561133242241	0.00729860644650699	1.72067056773316	6.42857018191382	0.131138175385488	0.163651728462921	0.255277280480969
"KEGG_CITRATE_CYCLE_TCA_CYCLE"	2.87720168225673	1.33007132688238	0.260999061603766	0.204740009902154	0.557248721318335	0.195222428616662	0.530057209047067	3.97370128386149	4.71596539452335	0.277680557748935	0.405243839967291	0.716392726300367	0.484499290485225	0.241036537015171	6.99597021463881	9.11413470965808	1.19403770528691	0.291280156653768	0.172968692524423	0.173511009267962	0.471194639930059	3.88176303337659	0.247484577268873	1.30253611982592	3.87190416377565	0.940929670889964	1.42768645547761	2.31114455748736	0.204911772643155	3.24121378461279	0.73781640782948	0.113740816999595	0.919822560397408	0.792478883987837	0.99532038644359	0.361790976754904	1.01257147465072
"KEGG_PENTOSE_PHOSPHATE_PATHWAY"	0.689551838478519	0.742713182883931	0.250766867420638	0.827899311940924	0.385979927075111	0.377844511288671	0.407602356401761	0.546316742499118	1.9839279092217	0.195493348162249	0.248790207981597	1.16984929129201	0.450091470265528	0.64086572036825	0.515904254682393	1.56312187124127	0.790768698671264	0.406535858471771	0.215719285282646	0.929518031848482	0.44585369425181	0.733045503580606	0.250177014405217	0.286912397665315	0.317659168631495	0.548487210535279	1.07212764619435	7.6469168828216	0.248338809787324	2.13574020746101	0.562425178885123	0.179288827334629	0.779415393523412	9.46570097492241	0.734515491033119	0.357124680213167	0.709476648899171
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS"	0.0282205517187321	0.753224126766135	0.00565985709679822	0.107201214757213	8.23076062753486	0.0303616740873254	0.015910551691883	8.95162790811802	25.5670456864031	0.00392692593640303	0.200026823001768	3.61023629436996	0.0190475638691365	1.11055969201987	0.131819136181194	18.5446773735266	45.3323106938066	0.0163189791986264	0.00630189529609034	0.0262638960872321	0.339602652890835	0.0191096113444421	0.0695901561193853	0.0557430989710118	2.14844806297181	0.248986924188875	0.0363641577259406	0.221098043735823	0.0726145546967188	20.7024171868435	0.0147579907293615	0.00540344939285341	0.250112918082342	0.0368651249934814	0.0165777794929701	0.0354461659670988	6.61676639065093
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	2.89240154116941	1.6425028267015	0.486738653868684	0.896073339124122	0.502108522138868	0.629781257087503	1.48829861615202	1.42454076785931	8.2719394691986	0.126127396881558	0.67495438022516	1.01320061362628	0.34447788223191	0.736989457240896	0.602060367519246	1.961877652763	1.07886707653017	0.470432873733442	0.108169599870141	0.146279343294187	0.491447949822142	1.23113293685304	0.239678994331315	1.01052747364932	1.29020426886373	0.884618496329955	1.32317057811063	7.93856619763615	0.273836911463008	6.69296572086027	0.260616203124855	0.217862766005344	2.91237412896252	0.298929574399414	1.59039785429724	0.162078321421207	0.545965120737104
"KEGG_GALACTOSE_METABOLISM"	0.857184393301762	1.96889917297032	0.191654993440707	1.02126013631676	0.455525413685004	0.178570324282037	0.545302277113746	1.24615182255418	8.62990527624737	0.464486566434262	0.801317028203529	0.38022195285079	0.663001133626332	0.422526219581546	1.3907320473243	1.43448921428437	1.53372317567013	0.577677679298868	0.0833678114364622	0.195599248159187	0.44415402782572	0.596708880238281	0.85522761710176	0.2506045730298	0.765375158602079	0.67332015088991	2.59564721374339	1.42547924493095	0.241891457725286	6.52774976078186	0.211944916964856	0.242121276773429	0.759196968617258	0.278090063926062	0.41597768644852	0.182551079210607	0.293594876370007
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM"	0.0669093973940605	0.165218533155719	0.0099894887940084	0.0901533171920069	8.08065544279141	0.0383236702640228	0.0107314010468944	9.33514585749628	21.9761794808223	0.00756847257742125	0.120655505985897	5.00959037408067	0.0236118969204353	1.85178700175666	0.126660780440677	40.4461921395771	44.2232196567406	0.0274236606906211	0.00650562578865133	0.055231546188354	0.357376523654426	0.040318217752219	0.0363164174073158	0.0582355501706735	2.41912185121569	0.218535299205351	0.0359805749411044	0.22913757924355	0.184885037885471	14.7233919428287	0.0939163003728843	0.00826577966609986	0.278362500700338	0.0462232398553165	0.0622649797240336	0.0577175738795536	9.40706585031555
"KEGG_FATTY_ACID_METABOLISM"	4.52257019124211	1.26514339954165	0.042180297799228	0.110101415984558	0.637846823279966	0.167015100876901	0.161194278761149	3.15344092568766	5.12968496843493	0.1390230761896	0.400424361626056	3.68664090803413	0.133244756639274	0.252269898879691	1.88422612322838	12.130883801226	42.5971507495415	0.259978222017942	0.0118345076855835	0.205984345162802	0.452010073580925	2.63174710729473	0.0747864773437571	0.560230095907445	1.59372806987131	0.527688825275671	1.15889232338881	0.75396032811675	0.166040633447959	2.10876970942417	0.41351288903053	0.0223208711564475	1.38589682224264	0.153508346379207	0.632991588960846	0.151285995549268	0.191676592513537
"KEGG_STEROID_BIOSYNTHESIS"	0.47468596829155	9.59521766782131	0.370070845819108	0.211270970103731	0.496835000676439	0.280642757857884	0.109789509311843	0.487050870169814	3.47839347181875	0.101769047220627	0.749763122047922	0.627402606040468	0.244994560918329	0.127455376186436	0.378540381568845	1.84468383082661	1.54809987603981	0.549990776594603	0.295418241585023	0.328060609148257	10.7609858797498	0.290868504125294	0.206629485243267	1.06567162182397	0.576430874309302	0.538306684903896	0.144114468880456	0.321889532334722	0.382645600988246	4.69675985921055	0.178362634648961	0.107207634365056	0.391387505936496	0.428633261716385	1.46710259213803	0.25668945617064	0.059076180358189
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"	0.341533368301843	0.453666264900528	0.126253736931498	0.167161501930972	0.266488173613108	1.04411168578661	0.251007954847847	0.333350145027217	0.559164025967453	0.102684585148322	0.552879405961422	0.474224066602711	0.168544174532148	2.9307593730994	0.423095239917724	1.37635711139118	96.8782930807422	0.446551212435456	0.0484875141457302	0.131672085140954	0.470519546112614	0.823944151742546	0.108121559097604	1.0634950340009	0.509230117147369	0.64964020593042	0.173865810976179	0.304247597210409	0.284849957609505	0.536510432162747	0.18599857753043	0.0903380407472706	0.262216371125732	0.131292870934705	0.34813732139644	0.0980669345116799	0.284041273818362
