"adipose tissue"	"adrenal gland"	"appendix"	"bone marrow"	"breast"	"cerebral cortex"	"cervix, uterine"	"colon"	"duodenum"	"endometrium"	"epididymis"	"esophagus"	"fallopian tube"	"gallbladder"	"heart muscle"	"kidney"	"liver"	"lung"	"lymph node"	"ovary"	"pancreas"	"parathyroid gland"	"placenta"	"prostate"	"rectum"	"salivary gland"	"seminal vesicle"	"skeletal muscle"	"skin"	"small intestine"	"smooth muscle"	"spleen"	"stomach"	"testis"	"thyroid gland"	"tonsil"	"urinary bladder"
"GO_REGULATION_OF_DOPAMINE_METABOLIC_PROCESS"	0.452220463254561	1.43142066584992	0.0467836740328318	0.565565447023375	0.173171646094445	12.2700663881086	0.176511200320285	0.0789494467138463	0.177536392923036	0.0677825771251174	0.363324309703519	0.311689933527785	0.231243607560268	0.122716186310565	0.482422111957285	0.85302924562715	0.798955881675039	0.389219806876666	0.0861239451760258	17.7688319394171	0.556851672933736	0.510289432328712	0.418820018120006	1.0747061787885	0.0909421791112089	0.423527959597018	0.387468200847728	0.46371214871403	0.141809004482894	0.149476414752535	0.731718666006101	0.0663786099297532	0.236677935884281	0.227007384157499	0.202596492576433	0.0842737433077988	0.332804050517268
"GO_LACTATE_TRANSPORT"	0.569700031119434	0.429646368179676	0.758344375826778	0.505669572662834	0.298487212838979	0.172982733437124	0.540997939061444	0.445483858168215	1.47170907970592	0.382087113254892	6.02679104684248	0.262580259747124	1.55941242268568	1.64062657005984	0.539706085584974	19.6837959799577	0.681620284220329	1.19644779731619	0.270714541858008	0.102306611747933	0.489291079240698	1.84557978745341	1.01234654081259	0.957446123932901	0.312275033421056	1.0651718630649	2.19131200720189	0.605224632220547	0.674634922060738	1.8850567301069	0.408601847993979	0.53221892112542	1.02239435041096	0.232352742122123	0.635467486569875	0.308187579301901	0.555838442458817
"GO_POSITIVE_REGULATION_OF_VIRAL_TRANSCRIPTION"	1.69847373467889	1.04427601144306	4.2704728381095	1.00594183337953	1.92019418993636	0.177499297102586	3.09773262910536	1.87203654051427	0.843734207400702	3.94797398537228	0.57247559784256	0.892716763415425	2.15140896384114	1.55656492331277	0.582698856593457	0.992507392064524	0.681861545473727	1.48537942951405	3.92440856395847	3.95620352019234	0.831380302353947	1.72420318127194	0.822414728362122	2.04279450531256	1.41731089772469	1.0253480712331	2.4715834981106	0.356199470376572	0.740299646080092	0.853704175755402	3.7169844372867	2.53405802184233	1.10438058673141	0.222702108044397	2.47504700590057	2.27263734888124	2.76254188724816
"GO_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_VISUAL_PERCEPTION"	0.0243322289952937	0.621620000416086	0.673165236181364	0.230637247833697	0.10278155272362	2.74325101259551	0.0242724770014616	0.0100775406993011	0.032773079775671	0.0376181148689904	0.276218619497957	0.23671164240232	0.0527590265603616	0.0269215880289596	0.28866522371317	0.149075908045887	0.194497600024066	0.25562460466302	0.0717671931212121	0.0208517258784112	0.36632341541275	0.0394996375324379	0.109643903362804	0.325545910252695	0.0656362378533229	0.248324947567594	2.70786841413213	4.47121707167594	0.885727320425341	0.1982445954612	0.0249939071367004	0.052853192168326	0.154522207874113	0.775056006971056	0.0555588125723734	0.0960677790626011	0.0153589077194572
"GO_CARDIAC_CHAMBER_DEVELOPMENT"	5.27953674449568	1.13287860607585	0.0190903113406238	0.0341574204786666	1.03968290848911	0.0246198849583334	4.11548098163015	0.44429133317708	0.0711438926473764	6.2914634262724	0.0846698523183729	0.33425198395804	0.402671697802769	2.88061349651381	203.019773595031	0.242149010067401	0.227017327717934	1.23863972410867	0.00210547749722012	5.82282766875872	0.291385258385787	1.31221532673637	16.4762185970784	2.05733489154669	0.975805932187584	0.613913753671452	3.24596953021274	15.4268680886073	0.396614999798616	0.0435101428544816	3.46088250503408	0.113767873521259	0.319271491364402	0.00231787522832325	1.15562688146326	0.00435292403491671	5.52563161417746
"GO_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL"	0.799997669271717	0.325299788446949	10.1333257293474	0.763206902448162	0.187973157026009	3.41559837822064	0.438190952164929	0.240545508022776	0.257125428102424	2.2240862456942	0.216767608270383	0.295148541290354	0.134671431487312	0.595847259765104	2.4604842895519	0.153591406355695	0.210747909010059	0.464333118576335	16.4409674994386	0.246962273770814	0.341781473256086	0.561820790852614	0.219334590134416	0.122844290112618	0.190726911319056	0.286481526606247	0.549132503327945	5.48067418389687	0.346748880092041	0.19432002169431	0.863967573967772	2.94690145020498	0.459463438631529	0.0169423018548712	0.135191212135762	4.93305406094672	1.92059082755132
"GO_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY"	0.433443465386791	0.613425995115415	7.59446870003708	3.44200861741342	1.06028244826601	0.134369556485337	1.1204203121182	2.08298601035788	0.606033178535561	3.43023426652215	0.40110844765771	0.827941791704897	0.758439824092318	0.820053225219424	0.268869831386967	0.336702130097479	0.253533406144033	0.483703812890472	9.10353416337578	1.99043188976083	0.460771910584581	0.852359175454639	1.48219812421004	1.01160690208969	3.11274538505142	0.691881163836349	0.866399700181021	0.275166942835011	0.816286098356007	0.889076796835308	1.58586167198833	1.69845246927611	0.717805077093932	1.29674213493636	1.15221709063069	4.8298138789744	1.4189844999904
"GO_TRNA_AMINOACYLATION"	0.998117485643979	1.58733056604904	4.19103819026193	0.254894372647881	3.0746817701392	0.134614838373206	2.52059590941029	3.97576412135462	1.12689731020766	3.24092348976317	0.75262916478429	1.58076959107661	1.6731720645451	0.92040542138795	0.811905714637358	1.29785414833012	0.281792560330703	1.07469118815728	1.96109465724202	2.29598475505899	0.653986417320322	4.02240689884038	1.00811493680939	2.26257046652279	5.66546242085697	0.854970988182053	2.09974369954514	0.465320743722339	0.608898839876733	0.829459638716142	3.05530898337275	0.646793171713881	1.42747053557507	0.163993769198898	4.63978035815583	2.70616282143059	4.56108997381092
"GO_CIRCADIAN_RHYTHM"	12.399347355133	19.5479968929911	1.22475852880371	0.231034218102574	0.618761379479934	1.27765697952722	1.64039465237604	3.015574555016	2.55208288506463	1.81167334215928	0.297206711373289	0.268810103044744	0.276984538209993	4.72494110663841	0.239874051885051	0.865207918993074	1.96549753558112	0.461474071447603	0.0949189902933851	2.85291128203346	0.413948574063672	4.16599984365473	1.94038700341303	1.01188471901477	6.08045722520415	0.450427705368878	2.22111512388952	0.117041121793859	0.145247323271011	2.40646707249571	0.999218136121154	0.218949623414783	0.596077011877722	0.160899383184944	3.803423418891	0.122373388420414	0.879392657901471
"GO_PHOSPHATIDYLSERINE_ACYL_CHAIN_REMODELING"	0.627403826090237	0.136045228416785	0.185081043556456	0.180317472933179	0.234901301312548	0.107451705769807	0.0648451911180216	5.17398851954903	1.46196707120247	0.0220811292410205	0.203925801164674	0.31011521039951	0.466672438074652	0.203970797814555	1.15290966083858	0.22535543481451	0.298854759882536	0.743659083151939	2.36592764073521	0.113269172991455	14.648481675499	0.63818416688746	0.212050775228325	5.24824935543649	7.47615423072787	0.325869586499789	0.624488810148711	0.280840802972072	22.3162205505918	2.69872223716848	0.170355580198937	0.12689949115223	2.07142623511543	0.077746429729579	0.101201888254646	43.7053477504922	2.85371303403251
